488	141	1
489	35	1
490	52	1
491	52	1
492	35	1
493	68	1
494	6	1
494	18	1
494	78	1
494	111	1
494	121	1
494	125	1
494	132	1
495	68	1
496	89	1
497	35	1
498	136	1
499	121	1
500	136	1
500	141	1
501	35	1
502	20	1
503	32	1
504	121	1
504	136	1
504	146	1
505	136	1
505	65	1
505	121	1
505	146	1
505	35	1
505	37	1
505	39	1
506	89	1
507	128	1
508	121	1
509	35	1
510	132	1
511	35	1
512	76	1
513	35	1
514	35	1
515	35	1
516	121	1
516	65	1
516	136	1
516	141	1
516	150	1
517	165	1
518	150	1
518	157	1
519	148	1
519	150	1
519	157	1
520	11	1
520	131	1
520	77	1
521	122	1
521	11	1
521	131	1
521	77	1
522	165	1
523	121	1
524	136	1
524	68	1
524	121	1
525	121	1
526	89	1
527	123	1
528	136	1
529	35	1
530	109	1
531	35	1
532	35	1
533	68	1
533	121	1
533	136	1
534	30	1
534	68	1
534	97	1
534	121	1
534	136	1
534	141	1
535	150	1
536	8	1
536	150	1
536	158	1
537	150	1
538	43	1
538	121	1
538	128	1
538	136	1
538	68	1
538	150	1
539	35	1
540	35	1
540	68	1
540	136	1
541	35	1
541	68	1
541	136	1
542	29	1
542	31	1
542	121	1
542	58	1
543	58	1
544	121	1
544	141	1
544	12	1
545	136	1
546	121	1
547	68	1
548	48	1
548	153	1
548	100	1
549	153	1
550	100	1
550	136	1
551	162	1
551	48	1
551	153	1
551	68	1
552	25	1
553	48	1
554	68	1
554	136	1
555	48	1
555	153	1
556	121	1
556	41	1
556	68	1
557	76	1
557	22	1
557	100	1
557	95	1
557	117	1
557	136	1
557	150	1
558	48	1
558	68	1
559	68	1
559	136	1
559	100	1
560	68	1
561	68	1
561	121	1
562	25	1
563	22	1
563	153	1
563	3	1
563	100	1
564	153	1
565	48	1
565	100	1
566	68	1
566	153	1
566	100	1
566	136	1
567	136	1
567	68	1
567	121	1
568	68	1
569	154	1
570	68	1
570	121	1
570	153	1
570	146	1
570	105	1
570	118	1
570	119	1
570	32	1
571	29	1
571	31	1
572	68	1
572	136	1
573	68	1
573	136	1
573	154	1
574	153	1
575	48	1
575	100	1
576	153	1
576	22	1
577	21	1
578	68	1
579	35	1
580	136	1
581	136	1
582	136	1
582	141	1
583	68	1
583	136	1
583	16	1
584	68	1
584	34	1
584	22	1
585	150	1
585	35	1
586	136	1
586	150	1
587	35	1
588	68	1
588	121	1
588	136	1
589	121	1
590	68	1
591	150	1
591	121	1
591	146	1
592	150	1
593	35	1
594	87	1
595	167	1
595	172	1
595	29	1
595	31	1
595	169	1
595	170	1
596	121	1
596	35	1
597	121	1
598	76	1
599	22	1
599	121	1
599	76	1
599	68	1
599	146	1
599	105	1
599	118	1
599	119	1
599	136	1
599	109	1
600	68	1
601	35	1
601	121	1
602	142	1
603	136	1
604	51	1
605	136	1
606	134	1
606	106	1
607	20	1
607	68	1
607	113	1
608	136	1
609	136	1
610	59	1
610	134	1
610	116	1
611	35	1
612	75	1
613	59	1
613	68	1
614	35	1
614	150	1
615	121	1
615	68	1
615	150	1
616	48	1
616	121	1
616	153	1
616	154	1
616	68	1
616	69	1
616	100	1
617	35	1
618	121	1
619	68	1
620	109	1
621	68	1
622	136	1
623	35	1
623	160	1
624	30	1
624	68	1
624	97	1
624	121	1
624	136	1
624	141	1
625	121	1
626	68	1
626	56	1
626	121	1
626	136	1
626	167	1
627	68	1
628	115	1
629	115	1
630	121	1
631	121	1
632	148	1
632	150	1
632	157	1
633	148	1
633	150	1
633	157	1
634	121	1
634	29	1
634	31	1
634	68	1
634	170	1
634	171	1
634	172	1
634	150	1
634	117	1
634	132	1
634	10	1
634	44	1
634	61	1
634	63	1
634	96	1
634	124	1
634	127	1
634	35	1
635	121	1
636	95	1
636	121	1
637	136	1
637	153	1
637	48	1
638	121	1
639	121	1
640	71	1
641	68	1
641	106	1
642	121	1
643	121	1
644	136	1
645	136	1
645	142	1
646	142	1
647	83	1
648	68	1
649	142	1
650	136	1
650	141	1
651	66	1
652	150	1
653	107	1
654	136	1
655	88	1
656	136	1
657	136	1
657	142	1
658	136	1
659	136	1
659	142	1
660	136	1
660	142	1
661	136	1
661	142	1
662	136	1
663	116	1
664	121	1
665	89	1
666	121	1
667	68	1
668	121	1
668	141	1
669	121	1
669	141	1
670	68	1
671	14	1
672	76	1
673	35	1
673	42	1
674	35	1
674	42	1
675	121	1
676	136	1
676	142	1
677	136	1
677	142	1
678	35	1
679	121	1
679	8	1
679	150	1
679	158	1
680	8	1
680	150	1
680	158	1
681	136	1
682	136	1
683	121	1
684	101	1
684	153	1
684	100	1
685	32	1
686	89	1
687	57	1
688	136	1
688	141	1
689	58	1
690	58	1
691	58	1
692	121	1
693	121	1
694	121	1
695	35	1
696	121	1
696	8	1
696	150	1
696	158	1
697	136	1
698	59	1
699	3	1
699	49	1
699	95	1
699	136	1
699	141	1
700	121	1
701	8	1
701	150	1
701	158	1
702	3	1
702	68	1
702	95	1
702	121	1
702	128	1
703	3	1
703	68	1
703	95	1
703	121	1
703	128	1
704	142	1
705	136	1
705	33	1
706	142	1
707	121	1
708	89	1
709	121	1
709	68	1
709	136	1
710	59	1
710	68	1
710	121	1
711	142	1
711	120	1
712	142	1
713	136	1
713	142	1
714	136	1
714	142	1
715	142	1
715	136	1
716	150	1
717	35	1
718	89	1
719	136	1
720	136	1
720	68	1
721	136	1
721	141	1
722	150	1
722	121	1
722	146	1
723	89	1
724	22	1
725	89	1
726	76	1
727	121	1
728	58	1
729	58	1
730	35	1
731	35	1
731	58	1
732	136	1
732	141	1
732	29	1
732	31	1
732	35	1
732	58	1
732	150	1
732	10	1
732	44	1
732	61	1
732	63	1
732	96	1
732	124	1
732	127	1
732	132	1
732	153	1
733	68	1
733	136	1
734	68	1
734	121	1
735	68	1
735	76	1
736	150	1
737	59	1
737	68	1
737	116	1
738	121	1
739	121	1
739	29	1
739	31	1
739	68	1
740	121	1
741	29	1
741	31	1
742	22	1
743	109	1
744	132	1
745	136	1
746	121	1
746	65	1
746	136	1
746	141	1
746	150	1
747	136	1
748	22	1
748	100	1
748	79	1
749	35	1
750	121	1
750	136	1
750	68	1
751	34	1
752	141	1
753	35	1
753	40	1
753	136	1
753	29	1
753	31	1
753	36	1
753	42	1
753	141	1
754	68	1
754	154	1
755	136	1
755	142	1
756	95	1
757	121	1
758	121	1
758	136	1
758	68	1
759	35	1
760	68	1
761	170	1
762	170	1
763	76	1
764	48	1
765	48	1
766	35	1
767	35	1
768	35	1
769	89	1
770	35	1
771	68	1
772	68	1
772	59	1
773	121	1
773	146	1
774	136	1
775	121	1
776	121	1
776	128	1
776	141	1
777	150	1
777	121	1
778	68	1
779	128	1
780	128	1
781	128	1
782	128	1
783	128	1
784	121	1
785	68	1
785	129	1
785	162	1
785	163	1
785	136	1
786	68	1
786	121	1
787	148	1
787	149	1
787	150	1
787	156	1
787	157	1
787	159	1
788	121	1
789	148	1
789	150	1
789	157	1
790	58	1
790	136	1
790	68	1
790	150	1
791	121	1
792	68	1
793	58	1
794	58	1
795	84	1
796	121	1
797	154	1
798	76	1
799	70	1
799	26	1
800	59	1
800	68	1
800	22	1
801	136	1
802	121	1
802	148	1
803	22	1
804	34	1
805	8	1
805	150	1
805	158	1
806	121	1
806	169	1
807	121	1
807	169	1
808	170	1
809	146	1
810	68	1
811	35	1
812	35	1
813	35	1
814	29	1
814	121	1
814	136	1
814	137	1
814	138	1
814	139	1
814	140	1
814	141	1
815	136	1
816	136	1
817	136	1
818	141	1
819	121	1
820	68	1
820	170	1
821	136	1
822	68	1
822	170	1
822	173	1
822	136	1
823	153	1
824	35	1
825	68	1
826	65	1
826	121	1
826	136	1
826	141	1
826	150	1
827	35	1
827	37	1
827	38	1
827	40	1
827	42	1
828	35	1
828	37	1
829	35	1
830	121	1
830	136	1
830	141	1
831	121	1
831	136	1
831	141	1
832	150	1
833	35	1
833	141	1
833	136	1
834	136	1
835	121	1
836	150	1
837	121	1
838	135	1
839	84	1
840	3	1
840	29	1
840	68	1
840	95	1
840	121	1
840	128	1
840	136	1
841	32	1
842	32	1
843	32	1
844	35	1
845	150	1
846	68	1
846	136	1
846	22	1
847	68	1
848	89	1
848	88	1
849	121	1
850	121	1
851	68	1
851	29	1
851	31	1
851	121	1
851	112	1
851	5	1
851	167	1
851	168	1
852	121	1
853	121	1
853	168	1
854	168	1
855	121	1
855	169	1
856	121	1
857	121	1
857	136	1
858	136	1
859	68	1
860	121	1
861	35	1
862	35	1
863	68	1
864	136	1
865	76	1
866	109	1
867	35	1
868	35	1
869	136	1
870	170	1
871	121	1
872	35	1
873	35	1
874	76	1
875	150	1
876	42	1
877	68	1
877	170	1
877	136	1
878	68	1
878	59	1
879	68	1
880	150	1
881	32	1
882	35	1
883	121	1
883	136	1
883	170	1
884	121	1
885	150	1
886	35	1
887	68	1
888	121	1
889	142	1
890	136	1
890	142	1
891	35	1
892	16	1
892	35	1
892	73	1
893	89	1
893	82	1
894	123	1
895	136	1
895	139	1
895	143	1
895	144	1
895	145	1
896	22	1
896	68	1
897	29	1
897	31	1
898	150	1
898	158	1
899	8	1
899	150	1
899	158	1
900	20	1
900	68	1
900	113	1
901	136	1
902	76	1
902	146	1
903	121	1
904	121	1
905	121	1
906	121	1
907	121	1
908	121	1
909	121	1
910	20	1
910	68	1
910	113	1
910	149	1
910	150	1
910	155	1
910	35	1
911	20	1
911	68	1
911	113	1
911	3	1
911	35	1
912	59	1
912	136	1
913	121	1
913	141	1
914	121	1
914	141	1
915	121	1
916	150	1
917	150	1
918	32	1
919	121	1
920	32	1
921	32	1
922	32	1
923	141	1
923	72	1
923	136	1
923	32	1
923	121	1
923	12	1
923	3	1
923	33	1
923	35	1
924	121	1
925	76	1
926	89	1
926	88	1
927	35	1
928	142	1
929	22	1
930	120	1
931	136	1
932	136	1
933	136	1
933	142	1
934	22	1
934	121	1
934	128	1
934	136	1
934	172	1
935	136	1
935	142	1
936	68	1
937	68	1
938	150	1
938	151	1
938	152	1
938	156	1
938	157	1
938	159	1
939	121	1
939	136	1
940	150	1
940	157	1
941	150	1
941	157	1
942	169	1
943	52	1
943	65	1
943	99	1
943	136	1
944	150	1
944	121	1
945	121	1
946	114	1
947	121	1
948	150	1
949	10	1
949	121	1
950	155	1
951	121	1
951	68	1
951	41	1
952	121	1
953	121	1
954	59	1
955	121	1
956	136	1
957	35	1
958	68	1
959	65	1
959	121	1
959	136	1
959	141	1
959	150	1
960	121	1
961	32	1
962	153	1
962	136	1
963	48	1
963	80	1
963	47	1
963	115	1
964	48	1
964	68	1
964	153	1
965	121	1
966	35	1
967	35	1
968	68	1
968	136	1
968	59	1
968	116	1
969	3	1
970	35	1
971	76	1
971	146	1
971	106	1
971	35	1
972	150	1
973	150	1
974	150	1
975	150	1
976	22	1
977	22	1
978	136	1
979	136	1
980	136	1
981	121	1
981	68	1
981	95	1
981	117	1
981	118	1
981	132	1
981	169	1
982	121	1
983	136	1
984	100	1
984	121	1
984	136	1
985	100	1
985	121	1
985	136	1
986	100	1
986	121	1
986	136	1
987	100	1
987	121	1
987	136	1
988	65	1
988	121	1
988	136	1
988	141	1
988	150	1
989	65	1
989	121	1
989	136	1
989	141	1
989	150	1
990	65	1
990	121	1
990	136	1
990	141	1
990	150	1
991	65	1
991	121	1
991	136	1
991	141	1
991	150	1
992	150	1
993	29	1
993	31	1
994	3	1
994	121	1
995	121	1
996	121	1
997	121	1
998	121	1
999	121	1
1000	121	1
1001	121	1
1002	121	1
1003	121	1
1004	121	1
1005	65	1
1005	121	1
1005	136	1
1005	141	1
1005	150	1
1006	115	1
1007	121	1
1008	121	1
1009	121	1
1010	121	1
1011	29	1
1011	31	1
1012	115	1
1013	65	1
1013	121	1
1013	136	1
1013	141	1
1014	167	1
1014	168	1
1014	172	1
1015	121	1
1015	132	1
1016	132	1
1017	121	1
1017	132	1
1018	121	1
1018	132	1
1019	132	1
1020	132	1
1021	35	1
1022	35	1
1023	35	1
1024	35	1
1025	136	1
1026	136	1
1026	33	1
1027	136	1
1028	49	1
1028	50	1
1028	108	1
1028	116	1
1028	136	1
1028	155	1
1029	34	1
1030	153	1
1031	136	1
1032	68	1
1032	150	1
1033	68	1
1033	170	1
1033	121	1
1034	68	1
1034	170	1
1034	173	1
1035	121	1
1036	121	1
1037	88	1
1038	68	1
1038	170	1
1039	68	1
1039	170	1
1039	173	1
1040	68	1
1040	59	1
1041	35	1
1042	121	1
1043	59	1
1043	68	1
1044	89	1
1045	136	1
1046	121	1
1047	121	1
1048	52	1
1048	164	1
1049	100	1
1049	136	1
1049	141	1
1049	121	1
1050	54	1
1051	46	1
1052	68	1
1053	68	1
1054	136	1
1054	142	1
1055	132	1
1056	68	1
1056	170	1
1057	121	1
1057	146	1
1058	121	1
1059	146	1
1060	136	1
1060	141	1
1061	121	1
1062	22	1
1062	68	1
1062	121	1
1062	3	1
1062	95	1
1062	136	1
1062	150	1
1063	136	1
1064	121	1
1065	35	1
1066	136	1
1066	142	1
1067	65	1
1067	121	1
1067	136	1
1067	141	1
1067	150	1
1068	68	1
1069	132	1
1070	65	1
1070	121	1
1070	136	1
1070	141	1
1070	150	1
1071	76	1
1071	146	1
1072	32	1
1073	32	1
1074	136	1
1074	108	1
1075	121	1
1076	121	1
1077	121	1
1078	136	1
1079	22	1
1080	136	1
1080	142	1
1081	173	1
1082	136	1
1083	92	1
1084	35	1
1084	36	1
1084	37	1
1084	39	1
1085	153	1
1085	48	1
1085	136	1
1086	115	1
1087	35	1
1088	121	1
1088	136	1
1089	68	1
1089	59	1
1089	116	1
1090	136	1
1091	150	1
1092	136	1
1093	91	1
1094	68	1
1094	121	1
1095	68	1
1095	121	1
1096	68	1
1096	95	1
1097	22	1
1098	121	1
1099	29	1
1099	31	1
1100	121	1
1101	121	1
1102	121	1
1103	163	1
1104	2	1
1104	79	1
1104	103	1
1105	68	1
1105	121	1
1106	136	1
1106	76	1
1107	121	1
1108	84	1
1109	35	1
1109	121	1
1109	136	1
1110	35	1
1110	121	1
1110	136	1
1111	35	1
1111	121	1
1111	136	1
1112	35	1
1112	121	1
1112	136	1
1113	35	1
1113	121	1
1113	136	1
1114	35	1
1114	121	1
1114	136	1
1115	20	1
1115	22	1
1115	1	1
1115	2	1
1115	121	1
1116	100	1
1117	121	1
1117	136	1
1118	170	1
1119	35	1
1120	136	1
1120	10	1
1120	121	1
1121	35	1
1122	29	1
1122	100	1
1122	121	1
1123	52	1
1124	68	1
1124	95	1
1124	117	1
1124	118	1
1124	132	1
1125	35	1
1126	132	1
1127	68	1
1127	102	1
1127	48	1
1127	136	1
1128	68	1
1128	121	1
1128	136	1
1129	35	1
1130	68	1
1130	136	1
1131	136	1
1132	68	1
1133	136	1
1133	142	1
1134	136	1
1135	115	1
1136	121	1
1137	136	1
1138	121	1
1139	153	1
1139	100	1
1139	121	1
1140	121	1
1140	41	1
1141	48	1
1142	48	1
1143	121	1
1144	150	1
1144	66	1
1144	68	1
1144	116	1
1144	121	1
1144	136	1
1145	35	1
1146	117	1
1147	3	1
1147	35	1
1147	136	1
1147	142	1
1148	146	1
1149	146	1
1150	35	1
1151	136	1
1152	130	1
1153	121	1
1154	136	1
1154	141	1
1155	150	1
1156	35	1
1157	65	1
1157	121	1
1157	136	1
1157	141	1
1157	150	1
1158	136	1
1159	121	1
1160	150	1
1161	121	1
1162	136	1
1163	109	1
1164	114	1
1165	136	1
1165	141	1
1165	153	1
1166	167	1
1166	168	1
1166	169	1
1166	172	1
1167	35	1
1168	68	1
1168	170	1
1168	121	1
1169	136	1
1170	136	1
1171	114	1
1172	150	1
1173	132	1
1174	68	1
1174	59	1
1174	134	1
1175	136	1
1176	89	1
1177	18	1
1177	78	1
1177	111	1
1177	121	1
1177	125	1
1178	150	1
1179	136	1
1180	29	1
1180	31	1
1180	121	1
1180	68	1
1180	136	1
1181	68	1
1181	121	1
1182	150	1
1182	121	1
1182	146	1
1183	116	1
1184	32	1
1185	92	1
1185	53	1
1185	90	1
1186	68	1
1187	68	1
1188	141	1
1188	68	1
1188	136	1
1189	109	1
1190	89	1
1191	92	1
1192	89	1
1192	88	1
1193	32	1
1194	32	1
1195	32	1
1196	136	1
1196	141	1
1197	121	1
1197	10	1
1198	68	1
1199	68	1
1200	32	1
1201	141	1
1202	146	1
1203	34	1
1204	68	1
1204	170	1
1204	121	1
1205	150	1
1205	158	1
1206	150	1
1207	8	1
1207	150	1
1208	8	1
1208	150	1
1208	158	1
1209	150	1
1209	157	1
1210	136	1
1211	35	1
1211	60	1
1211	65	1
1211	95	1
1211	121	1
1212	136	1
1212	141	1
1213	89	1
1213	88	1
1214	8	1
1214	150	1
1215	68	1
1216	12	1
1217	121	1
1218	121	1
1219	150	1
1220	35	1
1221	150	1
1221	158	1
1222	121	1
1222	146	1
1223	65	1
1224	136	1
1225	121	1
1226	35	1
1226	121	1
1226	136	1
1226	141	1
1226	68	1
1227	121	1
1228	30	1
1228	68	1
1228	97	1
1228	121	1
1228	136	1
1228	141	1
1229	136	1
1230	136	1
1231	136	1
1232	83	1
1233	68	1
1234	153	1
1235	68	1
1235	170	1
1236	150	1
1237	150	1
1238	150	1
1239	121	1
1239	136	1
1239	146	1
1239	33	1
1240	150	1
1240	158	1
1241	121	1
1242	123	1
1242	34	1
1243	123	1
1244	9	1
1244	15	1
1244	68	1
1244	161	1
1245	23	1
1245	24	1
1245	27	1
